index,t,E,S
4973,2019-04-30 22:00:00,11.65,19.159722248713177
4974,2019-04-30 23:00:00,11.758333333333333,19.121794847341683
4975,2019-05-01 00:00:00,11.708333333333334,19.21527822812398
4976,2019-05-01 01:00:00,11.791666666666666,18.909722407658894
4977,2019-05-01 02:00:00,12.008333333333333,18.131944576899212
4978,2019-05-01 03:00:00,12.083333333333334,17.416667064030964
4979,2019-05-01 04:00:00,12.133333333333335,18.31944489479065
4980,2019-05-01 05:00:00,12.200000000000001,19.152778307596844
4981,2019-05-01 06:00:00,12.108333333333334,20.437500556310017
4982,2019-05-01 07:00:00,11.866666666666667,21.076389392217
4983,2019-05-01 08:00:00,11.358333333333334,21.3750003973643
4984,2019-05-01 09:00:00,11.391666666666667,21.208333571751915
4985,2019-05-01 10:00:00,11.441666666666668,21.027778148651123
4986,2019-05-01 11:00:00,11.491666666666667,20.881944974263508
4987,2019-05-01 12:00:00,11.716666666666667,20.50000015894572
4988,2019-05-01 13:00:00,11.799999999999999,20.00694465637207
4989,2019-05-01 14:00:00,11.875,19.972222487131756
4990,2019-05-01 15:00:00,12.024999999999999,20.750000317891438
4991,2019-05-01 16:00:00,12.233333333333334,20.467949060293343
4992,2019-05-01 17:00:00,12.558333333333335,19.13194465637207
4993,2019-05-01 18:00:00,12.766666666666667,18.048611243565876
4994,2019-05-01 19:00:00,13.133333333333335,18.048611243565876
4995,2019-05-01 20:00:00,13.691666666666665,17.931818615306504
4996,2019-05-01 21:00:00,14.108333333333333,17.848485339771614
4997,2019-05-01 22:00:00,14.75,18.356060808355156
4998,2019-05-01 23:00:00,15.216666666666667,18.742424444718793
4999,2019-05-02 00:00:00,15.775,18.87121243910356
5000,2019-05-02 01:00:00,16.141666666666666,19.446970072659578
5001,2019-05-02 02:00:00,16.383333333333336,19.59848516637629
5002,2019-05-02 03:00:00,16.566666666666666,18.477272987365723
5003,2019-05-02 04:00:00,16.691666666666666,18.757576075467195
5004,2019-05-02 05:00:00,16.775,19.11363679712469
5005,2019-05-02 06:00:00,17.10833333333333,19.56060652299361
5006,2019-05-02 07:00:00,17.275000000000002,19.826389312744144
5007,2019-05-02 08:00:00,17.041666666666668,20.06410290644719
5008,2019-05-02 09:00:00,16.783333333333335,21.04166682561239
5009,2019-05-02 10:00:00,16.28333333333333,21.25694481531779
5010,2019-05-02 11:00:00,15.924999999999999,21.034722487131756
5011,2019-05-02 12:00:00,15.533333333333331,21.750000317891438
5012,2019-05-02 13:00:00,15.441666666666668,21.729166984558105
5013,2019-05-02 14:00:00,15.625,22.479166666666668
5014,2019-05-02 15:00:00,16.016666666666666,23.375
5015,2019-05-02 16:00:00,16.508333333333333,23.019230915949894
5016,2019-05-02 17:00:00,16.974999999999998,23.444444338480633
5017,2019-05-02 18:00:00,17.341666666666665,23.659722010294598
5018,2019-05-02 19:00:00,17.841666666666665,23.763888676961262
5019,2019-05-02 20:00:00,18.633333333333333,24.159722010294598
5020,2019-05-02 21:00:00,19.3,24.652777353922527
5021,2019-05-02 22:00:00,19.95,25.840277353922527
5022,2019-05-02 23:00:00,20.241666666666664,27.180555025736492
5023,2019-05-03 00:00:00,20.349999999999998,27.83333253860474
5024,2019-05-03 01:00:00,20.583333333333332,29.124999046325687
5025,2019-05-03 02:00:00,20.55,29.604166348775234
5026,2019-05-03 03:00:00,20.283333333333335,29.541666348775234
5027,2019-05-03 04:00:00,19.866666666666667,29.743055025736492
5028,2019-05-03 05:00:00,19.441666666666666,29.35416618982951
5029,2019-05-03 06:00:00,19.166666666666668,29.01388851801555
5030,2019-05-03 07:00:00,19.116666666666667,28.403845860407905
5031,2019-05-03 08:00:00,19.291666666666668,28.621794627263
5032,2019-05-03 09:00:00,19.766666666666666,28.71527767181397
5033,2019-05-03 10:00:00,20.158333333333335,28.541666348775227
5034,2019-05-03 11:00:00,20.683333333333334,28.138888676961262
5035,2019-05-03 12:00:00,21.191666666666666,27.11805534362793
5036,2019-05-03 13:00:00,21.425,26.00000015894572
5037,2019-05-03 14:00:00,21.758333333333336,25.222222010294598
5038,2019-05-03 15:00:00,22.2,25.05555518468221
5039,2019-05-03 16:00:00,22.59166666666667,25.660256165724533
5040,2019-05-03 17:00:00,23.03333333333333,27.381944338480633
5041,2019-05-03 18:00:00,23.416666666666668,28.527777830759685
5042,2019-05-03 19:00:00,23.516666666666666,29.486111323038738
5043,2019-05-03 20:00:00,23.391666666666666,30.222222487131756
5044,2019-05-03 21:00:00,23.066666666666666,30.50694481531779
5045,2019-05-03 22:00:00,22.71666666666667,30.942307839026817
5046,2019-05-03 23:00:00,22.400000000000002,31.666666825612385
5047,2019-05-04 00:00:00,22.008333333333336,33.090278466542564
5048,2019-05-04 01:00:00,22.15833333333333,34.347222646077476
5049,2019-05-04 02:00:00,22.125,35.18750015894572
5050,2019-05-04 03:00:00,22.05,35.2243595123291
5051,2019-05-04 04:00:00,22.11666666666667,36.03472280502319
5052,2019-05-04 05:00:00,21.891666666666666,35.76282105079064
5053,2019-05-04 06:00:00,21.5,36.18589768042931
5054,2019-05-04 07:00:00,21.008333333333333,36.000000146719124
5055,2019-05-04 08:00:00,20.533333333333335,35.66025645916279
5056,2019-05-04 09:00:00,20.033333333333335,35.17307692307692
5057,2019-05-04 10:00:00,19.908333333333335,34.61805582046509
5058,2019-05-04 11:00:00,20.116666666666667,34.10897445678711
5059,2019-05-04 12:00:00,20.083333333333332,32.6875
5060,2019-05-04 13:00:00,19.191666666666666,32.743589841402496
5061,2019-05-04 14:00:00,18.408333333333335,31.597222646077473
5062,2019-05-04 15:00:00,17.6,31.263888835906982
5063,2019-05-04 16:00:00,16.741666666666667,31.282051379864033
5064,2019-05-04 17:00:00,16.216666666666665,30.770833492279053
5065,2019-05-04 18:00:00,15.725,28.618055899937946
5066,2019-05-04 19:00:00,15.358333333333334,27.31944465637207
5067,2019-05-04 20:00:00,15.141666666666666,26.19444449742635
5068,2019-05-04 21:00:00,15.125,25.68055550257365
5069,2019-05-04 22:00:00,14.800000000000002,25.027777671813965
5070,2019-05-04 23:00:00,14.024999999999999,24.527777830759685
5071,2019-05-05 00:00:00,13.508333333333333,23.847222328186035
5072,2019-05-05 01:00:00,13.383333333333333,22.666666666666668
5073,2019-05-05 02:00:00,13.441666666666668,21.437500079472866
5074,2019-05-05 03:00:00,13.491666666666665,19.909722407658897
5075,2019-05-05 04:00:00,13.466666666666669,18.61111108462016
5076,2019-05-05 05:00:00,13.4,18.467948546776405
5077,2019-05-05 06:00:00,13.275,17.861111005147297
5078,2019-05-05 07:00:00,13.091666666666667,17.791666666666668
5079,2019-05-05 08:00:00,12.950000000000001,17.596153772794285
5080,2019-05-05 09:00:00,12.674999999999999,17.333333412806194
5081,2019-05-05 10:00:00,12.85,16.92361108462016
5082,2019-05-05 11:00:00,13.516666666666667,16.57638891537984
5083,2019-05-05 12:00:00,14.083333333333334,16.31249976158142
5084,2019-05-05 13:00:00,14.641666666666666,16.13194425900777
5085,2019-05-05 14:00:00,14.883333333333333,17.39102546985333
5086,2019-05-05 15:00:00,15.066666666666665,19.18055534362793
5087,2019-05-05 16:00:00,15.258333333333335,20.28846153846154
5088,2019-05-05 17:00:00,15.308333333333335,21.597222487131756
5089,2019-05-05 18:00:00,15.416666666666666,22.31250015894572
5090,2019-05-05 19:00:00,15.583333333333334,22.185897533710186
5091,2019-05-05 20:00:00,15.575000000000001,23.38194449742635
5092,2019-05-05 21:00:00,15.566666666666668,23.666666507720947
5093,2019-05-05 22:00:00,15.083333333333334,23.881944338480633
5094,2019-05-05 23:00:00,14.225,24.249999682108562
5095,2019-05-06 00:00:00,13.466666666666667,24.43055518468221
5096,2019-05-06 01:00:00,12.791666666666666,24.763888676961262
5097,2019-05-06 02:00:00,12.383333333333333,23.652777512868244
5098,2019-05-06 03:00:00,12.066666666666668,22.583333015441895
5099,2019-05-06 04:00:00,11.75,21.041666110356648
5100,2019-05-06 05:00:00,11.75,19.770832697550457
5101,2019-05-06 06:00:00,11.666666666666666,18.61805494626363
5102,2019-05-06 07:00:00,11.766666666666666,17.736110528310142
5103,2019-05-06 08:00:00,11.975,17.24305510520935
5104,2019-05-06 09:00:00,12.125,16.708332935969036
5105,2019-05-06 10:00:00,12.241666666666667,16.79166611035665
5106,2019-05-06 11:00:00,12.566666666666668,16.763888597488407
5107,2019-05-06 12:00:00,13.091666666666667,17.506944417953495
5108,2019-05-06 13:00:00,13.416666666666666,17.98076915740967
5109,2019-05-06 14:00:00,13.65,18.319444259007774
5110,2019-05-06 15:00:00,13.941666666666665,19.12499992052714
5111,2019-05-06 16:00:00,14.274999999999999,19.53205130650447
5112,2019-05-06 17:00:00,14.383333333333333,20.347222248713177
5113,2019-05-06 18:00:00,14.583333333333334,19.916666617760292
5114,2019-05-06 19:00:00,14.600000000000001,20.224358998812168
5115,2019-05-06 20:00:00,14.558333333333335,21.333333253860477
5116,2019-05-06 21:00:00,14.424999999999999,21.791666587193806
5117,2019-05-06 22:00:00,14.466666666666667,21.807692234332745
5118,2019-05-06 23:00:00,14.4,22.208333412806194
5119,2019-05-07 00:00:00,14.04166666666667,21.94444441795349
5120,2019-05-07 01:00:00,13.891666666666667,21.979166905085247
5121,2019-05-07 02:00:00,13.691666666666665,22.14102576329158
5122,2019-05-07 03:00:00,13.408333333333333,21.409722407658894
5123,2019-05-07 04:00:00,13.125,20.729166587193806
5124,2019-05-07 05:00:00,12.9,20.58333316216102
5125,2019-05-07 06:00:00,12.766666666666666,20.634615164536697
5126,2019-05-07 07:00:00,12.841666666666667,21.307692307692307
5127,2019-05-07 08:00:00,13.274999999999999,21.63461523789626
5128,2019-05-07 09:00:00,13.441666666666668,21.7243589254526
5129,2019-05-07 10:00:00,13.633333333333333,21.930555661519367
5130,2019-05-07 11:00:00,13.983333333333333,22.371794920701248
5131,2019-05-07 12:00:00,14.399999999999999,21.570512844966007
5132,2019-05-07 13:00:00,14.591666666666667,20.7628205372737
5133,2019-05-07 14:00:00,14.608333333333334,20.67361108462016
5134,2019-05-07 15:00:00,14.924999999999999,21.61538468874418
5135,2019-05-07 16:00:00,15.408333333333333,23.487179316007175
5136,2019-05-07 17:00:00,15.916666666666666,23.854166666666668
5137,2019-05-07 18:00:00,15.841666666666667,24.243055661519367
5138,2019-05-07 19:00:00,15.608333333333333,23.888888835906982
5139,2019-05-07 20:00:00,14.808333333333335,24.083333333333332
5140,2019-05-07 21:00:00,14.566666666666665,24.826388994852703
5141,2019-05-07 22:00:00,14.275,24.551282149094803
5142,2019-05-07 23:00:00,13.6,23.972222328186035
5143,2019-05-08 00:00:00,13.333333333333334,24.166666746139526
5144,2019-05-08 01:00:00,13.166666666666666,24.57638891537984
5145,2019-05-08 02:00:00,13.475,23.784722248713177
5146,2019-05-08 03:00:00,13.283333333333333,22.222222089767456
5147,2019-05-08 04:00:00,12.691666666666668,19.201388756434124
5148,2019-05-08 05:00:00,12.066666666666665,18.84027767181397
5149,2019-05-08 06:00:00,11.966666666666669,17.812499841054283
5150,2019-05-08 07:00:00,11.775,17.333333174387615
5151,2019-05-08 08:00:00,11.75,16.930555343627933
5152,2019-05-08 09:00:00,11.341666666666667,16.29861084620158
5153,2019-05-08 10:00:00,10.883333333333333,15.756944179534912
5154,2019-05-08 11:00:00,10.608333333333333,15.36805526415507
5155,2019-05-08 12:00:00,9.950000000000001,15.111110925674438
5156,2019-05-08 13:00:00,9.383333333333333,14.645833094914755
5157,2019-05-08 14:00:00,8.600000000000001,14.36805526415507
5158,2019-05-08 15:00:00,8.066666666666668,14.089743247398964
5159,2019-05-08 16:00:00,7.691666666666667,13.717948546776405
5160,2019-05-08 17:00:00,7.291666666666667,13.673611084620157
5161,2019-05-08 18:00:00,7.175,13.423611164093018
5162,2019-05-08 19:00:00,7.041666666666667,12.840277791023254
5163,2019-05-08 20:00:00,6.741666666666666,12.25
5164,2019-05-08 21:00:00,6.508333333333334,10.506944437821707
5165,2019-05-08 22:00:00,6.333333333333333,9.597222208976746
5166,2019-05-08 23:00:00,6.25,10.00000011920929
5167,2019-05-09 00:00:00,6.291666666666667,9.638888955116274
5168,2019-05-09 01:00:00,6.325,8.520833512147268
5169,2019-05-09 02:00:00,6.625,7.590277949968975
5170,2019-05-09 03:00:00,7.099999999999999,7.236111362775168
5171,2019-05-09 04:00:00,7.574999999999999,7.465277870496116
5172,2019-05-09 05:00:00,7.791666666666667,7.472222367922466
5173,2019-05-09 06:00:00,8.283333333333333,6.980769368318412
5174,2019-05-09 07:00:00,8.825000000000001,6.583333522081376
5175,2019-05-09 08:00:00,9.799999999999999,6.875000228484473
5176,2019-05-09 09:00:00,10.266666666666666,9.819444785515469
5177,2019-05-09 10:00:00,10.716666666666667,10.333333681027096
5178,2019-05-09 11:00:00,11.166666666666666,10.36111119389534
5179,2019-05-09 12:00:00,11.316666666666665,10.358974410937382
5180,2019-05-09 13:00:00,11.399999999999999,11.611111054817835
5181,2019-05-09 14:00:00,11.149999999999999,12.86111111442248
5182,2019-05-09 15:00:00,10.666666666666666,13.42361111442248
5183,2019-05-09 16:00:00,10.225,13.307692335202145
5184,2019-05-09 17:00:00,10.108333333333333,13.152777820825577
5185,2019-05-09 18:00:00,9.333333333333334,13.736111124356588
5186,2019-05-09 19:00:00,8.433333333333334,13.805555562178293
5187,2019-05-09 20:00:00,7.208333333333333,13.423611064751944
5188,2019-05-09 21:00:00,6.6499999999999995,10.472222050031027
5189,2019-05-09 22:00:00,6.141666666666667,9.805555383364359
5190,2019-05-09 23:00:00,5.633333333333334,8.93055554231008
5191,2019-05-10 00:00:00,5.375,9.38194453716278
5192,2019-05-10 01:00:00,5.241666666666666,9.18750003973643
5193,2019-05-10 02:00:00,5.141666666666667,9.532051416543814
5194,2019-05-10 03:00:00,4.991666666666667,8.618055621782938
5195,2019-05-10 04:00:00,4.758333333333334,8.041666746139528
5196,2019-05-10 05:00:00,4.5,8.179487228393556
5197,2019-05-10 06:00:00,4.241666666666666,8.205128192901613
5198,2019-05-10 07:00:00,4.058333333333334,8.64583335320155
5199,2019-05-10 08:00:00,4.016666666666667,8.185897460350624
5200,2019-05-10 09:00:00,4.575,7.923076968926651
5201,2019-05-10 10:00:00,5.3,7.705128266261175
5202,2019-05-10 11:00:00,6.066666666666666,7.551282112415022
5203,2019-05-10 12:00:00,6.175,6.923076984974055
5204,2019-05-10 13:00:00,6.108333333333333,5.871794854219143
5205,2019-05-10 14:00:00,6.008333333333333,4.30555554976066
5206,2019-05-10 15:00:00,6.016666666666667,4.50641027551431
5207,2019-05-10 16:00:00,6.1000000000000005,4.153846160723613
5208,2019-05-10 17:00:00,6.141666666666667,3.347222206493219
5209,2019-05-10 18:00:00,6.266666666666667,2.701388899857799
5210,2019-05-10 19:00:00,6.466666666666666,2.4935897537148914
5211,2019-05-10 20:00:00,6.608333333333333,1.743055533617735
5212,2019-05-10 21:00:00,6.058333333333334,1.7152777599791686
5213,2019-05-10 22:00:00,5.4750000000000005,1.6805555410683155
5214,2019-05-10 23:00:00,4.725,1.8402777599791686
5215,2019-05-11 00:00:00,4.708333333333333,1.9305555435518424
5216,2019-05-11 01:00:00,4.791666666666667,1.7708333283662796
5217,2019-05-11 02:00:00,4.941666666666666,1.8124999950329463
5218,2019-05-11 03:00:00,4.908333333333334,1.2847221891085308
5219,2019-05-11 04:00:00,4.875,0.8819444527228674
5220,2019-05-11 05:00:00,4.925,1.493589726778177
5221,2019-05-11 06:00:00,4.908333333333333,2.057692275597499
5222,2019-05-11 07:00:00,4.758333333333333,2.444444416090846
5223,2019-05-11 08:00:00,4.491666666666666,2.5416666281720004
5224,2019-05-11 09:00:00,4.375,2.5208332942177853
5225,2019-05-11 10:00:00,4.175,2.5486110703398785
5226,2019-05-11 11:00:00,4.341666666666667,2.5069443937391043
5227,2019-05-11 12:00:00,4.3,2.923611040537556
5228,2019-05-11 13:00:00,4.291666666666667,3.6111109871417284
5229,2019-05-11 14:00:00,4.2749999999999995,3.6346152579555144
5230,2019-05-11 15:00:00,4.45,3.628204989318664
5231,2019-05-11 16:00:00,4.566666666666667,3.775640888282886
5232,2019-05-11 17:00:00,4.566666666666667,3.444444310540954
5233,2019-05-11 18:00:00,4.575,2.930555434897542
5234,2019-05-11 19:00:00,4.691666666666666,3.166666499649485
5235,2019-05-11 20:00:00,5.0,3.1736109474052987
5236,2019-05-11 21:00:00,5.466666666666668,3.256944273908933
5237,2019-05-11 22:00:00,6.008333333333333,3.3958331843217215
5238,2019-05-11 23:00:00,5.9750000000000005,3.2948716695492086
5239,2019-05-12 00:00:00,6.141666666666667,3.0208332240581512
5240,2019-05-12 01:00:00,6.25,2.486111044883728
5241,2019-05-12 02:00:00,6.300000000000001,2.270833283662796
5242,2019-05-12 03:00:00,6.325,2.097222169240316
5243,2019-05-12 04:00:00,6.316666666666666,2.0624999403953552
5244,2019-05-12 05:00:00,6.341666666666668,2.0256409645080566
5245,2019-05-12 06:00:00,6.516666666666666,2.0069443980852766
5246,2019-05-12 07:00:00,6.458333333333333,1.6319444378217065
5247,2019-05-12 08:00:00,6.258333333333333,1.5833333383003874
5248,2019-05-12 09:00:00,6.008333333333333,2.326388900478681
5249,2019-05-12 10:00:00,5.608333333333333,2.9807692903738756
5250,2019-05-12 11:00:00,5.4750000000000005,3.597222253680229
5251,2019-05-12 12:00:00,5.408333333333334,4.520833338300387
5252,2019-05-12 13:00:00,5.691666666666666,4.854166681567828
5253,2019-05-12 14:00:00,6.108333333333333,5.31249998509884
5254,2019-05-12 15:00:00,6.191666666666666,5.5694444725910826
5255,2019-05-12 16:00:00,6.216666666666668,5.500000013754918
5256,2019-05-12 17:00:00,6.191666666666666,6.479166721304257
5257,2019-05-12 18:00:00,5.9750000000000005,7.090277835726738
5258,2019-05-12 19:00:00,5.916666666666667,7.444444502393405
5259,2019-05-12 20:00:00,5.875,7.645833392937978
5260,2019-05-12 21:00:00,5.724999999999999,6.993055621782939
5261,2019-05-12 22:00:00,5.666666666666667,6.229166686534882
5262,2019-05-12 23:00:00,5.675,5.590277800957362
5263,2019-05-13 00:00:00,5.5249999999999995,4.701388925313949
5264,2019-05-13 01:00:00,5.066666666666666,4.564102603838993
5265,2019-05-13 02:00:00,4.5,4.118055631717046
5266,2019-05-13 03:00:00,4.291666666666667,4.012820601463317
5267,2019-05-13 04:00:00,4.25,3.7361111938953395
5268,2019-05-13 05:00:00,4.2749999999999995,3.0347222884496055
5269,2019-05-13 06:00:00,4.541666666666667,2.3958333929379783
5270,2019-05-13 07:00:00,4.891666666666667,2.2756410791323733
5271,2019-05-13 08:00:00,5.341666666666666,2.083333378036817
5272,2019-05-13 09:00:00,5.583333333333333,2.262820541858673
5273,2019-05-13 10:00:00,5.533333333333334,2.4487179471896243
5274,2019-05-13 11:00:00,5.466666666666666,2.641025621157426
5275,2019-05-13 12:00:00,5.483333333333333,2.89102559364759
5276,2019-05-13 13:00:00,5.5249999999999995,3.361111119389534
5277,2019-05-13 14:00:00,5.6000000000000005,3.4358974190858693
5278,2019-05-13 15:00:00,5.7,3.3461538140590372
5279,2019-05-13 16:00:00,5.841666666666668,5.923076872642223
5280,2019-05-13 17:00:00,5.849999999999999,5.9999999312254095
5281,2019-05-13 18:00:00,5.616666666666667,6.051281979450812
5282,2019-05-13 19:00:00,5.291666666666667,6.051281979450812
5283,2019-05-13 20:00:00,4.933333333333333,6.992424173788591
5284,2019-05-13 21:00:00,4.7749999999999995,7.196969671682878
5285,2019-05-13 22:00:00,4.866666666666667,7.1515151262283325
5286,2019-05-13 23:00:00,4.991666666666666,6.909090887416493
5287,2019-05-14 00:00:00,5.108333333333333,7.098484841260043
5288,2019-05-14 01:00:00,5.241666666666666,7.249999848279086
5289,2019-05-14 02:00:00,5.3999999999999995,7.787878665057096
5290,2019-05-14 03:00:00,5.5249999999999995,8.356060494076122
5291,2019-05-14 04:00:00,5.541666666666667,5.88636349547993
5292,2019-05-14 05:00:00,5.666666666666667,6.030302882194519
5293,2019-05-14 06:00:00,5.875,6.363636136054993
5294,2019-05-14 07:00:00,6.2,6.076388667027156
5295,2019-05-14 08:00:00,6.666666666666667,5.826922866014334
5296,2019-05-14 09:00:00,7.175,6.104166358709335
5297,2019-05-14 10:00:00,7.6499999999999995,6.499999692042668
5298,2019-05-14 11:00:00,8.549999999999999,6.801281864826496
5299,2019-05-14 12:00:00,8.85,7.9102561840644245
5300,2019-05-14 13:00:00,8.916666666666666,9.749999541502733
5301,2019-05-14 14:00:00,8.833333333333334,11.147435610110943
5302,2019-05-14 15:00:00,8.9,13.192307307169987
5303,2019-05-14 16:00:00,8.950000000000001,14.378204840880176
5304,2019-05-14 17:00:00,8.991666666666667,15.430555284023287
5305,2019-05-14 18:00:00,8.933333333333334,15.805555323759718
5306,2019-05-14 19:00:00,8.85,16.124999781449638
5307,2019-05-14 20:00:00,8.625,16.701388597488407
5308,2019-05-14 21:00:00,8.283333333333333,16.944444100062054
5309,2019-05-14 22:00:00,7.891666666666667,16.763888597488407
5310,2019-05-14 23:00:00,7.016666666666666,16.076922820164608
5311,2019-05-15 00:00:00,6.75,15.79861080646515
5312,2019-05-15 01:00:00,6.658333333333334,13.659722169240318
5313,2019-05-15 02:00:00,6.6499999999999995,11.618055403232574
5314,2019-05-15 03:00:00,6.566666666666666,8.770833293596905
5315,2019-05-15 04:00:00,6.4750000000000005,6.895833189288775
5316,2019-05-15 05:00:00,6.391666666666666,5.923610965410869
5317,2019-05-15 06:00:00,6.466666666666666,5.374999860922496
5318,2019-05-15 07:00:00,6.541666666666667,4.902777632077535
5319,2019-05-15 08:00:00,6.366666666666666,4.145833268761635
5320,2019-05-15 09:00:00,6.333333333333333,3.3750000347693763
5321,2019-05-15 10:00:00,6.558333333333334,3.8076923397871165
5322,2019-05-15 11:00:00,6.508333333333334,3.7307691895044766
5323,2019-05-15 12:00:00,6.441666666666666,3.263888791203499
5324,2019-05-15 13:00:00,6.375,4.288461497196784
5325,2019-05-15 14:00:00,6.375,5.820512840381036
5326,2019-05-15 15:00:00,6.325,5.97435901256708
5327,2019-05-15 16:00:00,6.408333333333334,5.891025676177098
5328,2019-05-15 17:00:00,6.45,6.708333358168602
5329,2019-05-15 18:00:00,6.458333333333333,6.708333378036817
5330,2019-05-15 19:00:00,6.416666666666667,7.000000064571698
5331,2019-05-15 20:00:00,6.5,7.381944507360458
5332,2019-05-15 21:00:00,6.383333333333333,7.79861119389534
5333,2019-05-15 22:00:00,6.091666666666666,7.263889004786809
5334,2019-05-15 23:00:00,6.199999999999999,7.090277940034866
5335,2019-05-16 00:00:00,6.25,6.833333483109107
5336,2019-05-16 01:00:00,6.3500000000000005,6.034722278515498
5337,2019-05-16 02:00:00,6.416666666666667,4.645833323399226
5338,2019-05-16 03:00:00,6.425000000000001,4.937499910593033
5339,2019-05-16 04:00:00,6.324999999999999,5.326388835906982
5340,2019-05-16 05:00:00,6.375,5.519230769230769
5341,2019-05-16 06:00:00,6.45,5.7152778307596845
5342,2019-05-16 07:00:00,6.516666666666666,5.455128247921284
5343,2019-05-16 08:00:00,6.783333333333334,5.31250003973643
5344,2019-05-16 09:00:00,7.116666666666666,5.0208333532015486
5345,2019-05-16 10:00:00,7.158333333333334,5.01923078757066
5346,2019-05-16 11:00:00,7.316666666666667,5.2243589621323805
5347,2019-05-16 12:00:00,7.55,5.520833313465118
5348,2019-05-16 13:00:00,7.6499999999999995,5.763888935248057
5349,2019-05-16 14:00:00,7.658333333333334,6.118055641651154
5350,2019-05-16 15:00:00,7.608333333333333,6.694444477558136
5351,2019-05-16 16:00:00,7.583333333333333,6.916666746139526
5352,2019-05-16 17:00:00,7.491666666666666,7.013888855775197
5353,2019-05-16 18:00:00,7.341666666666666,7.044871752078716
5354,2019-05-16 19:00:00,7.208333333333333,7.479166587193807
5355,2019-05-16 20:00:00,6.941666666666666,7.604166607062022
5356,2019-05-16 21:00:00,6.658333333333334,7.3141024846297045
5357,2019-05-16 22:00:00,6.724999999999999,7.604166547457377
5358,2019-05-16 23:00:00,6.558333333333334,7.7083332141240435
5359,2019-05-17 00:00:00,6.358333333333333,7.916666507720947
5360,2019-05-17 01:00:00,6.341666666666666,7.8397435041574335
5361,2019-05-17 02:00:00,6.55,7.596153772794283
5362,2019-05-17 03:00:00,6.8500000000000005,6.631944417953491
5363,2019-05-17 04:00:00,6.683333333333334,6.263888796170552
5364,2019-05-17 05:00:00,6.358333333333334,6.21153842485868
5365,2019-05-17 06:00:00,6.075,5.833333333333333
5366,2019-05-17 07:00:00,5.7250000000000005,5.611111104488373
5367,2019-05-17 08:00:00,5.3999999999999995,5.71527773141861
5368,2019-05-17 09:00:00,5.166666666666667,5.493055542310079
5369,2019-05-17 10:00:00,4.925,5.10416669336458
5370,2019-05-17 11:00:00,4.8,4.562500026697914
5371,2019-05-17 12:00:00,4.666666666666667,3.9791667529692254
5372,2019-05-17 13:00:00,4.4750000000000005,3.6527777978529534
5373,2019-05-17 14:00:00,4.058333333333334,3.749999967093269
5374,2019-05-17 15:00:00,3.6749999999999994,4.145833300426602
5375,2019-05-17 16:00:00,3.808333333333333,4.16025639210756
5376,2019-05-17 17:00:00,4.308333333333334,3.81944438504676
5377,2019-05-17 18:00:00,4.541666666666667,3.4999999372909474
5378,2019-05-17 19:00:00,5.041666666666667,3.2222221661359076
5379,2019-05-17 20:00:00,5.833333333333333,2.923611061647535
5380,2019-05-17 21:00:00,6.1499999999999995,3.04861104177932
5381,2019-05-17 22:00:00,6.508333333333333,3.298611034949621
5382,2019-05-17 23:00:00,6.675,3.5555554727713274
5383,2019-05-18 00:00:00,6.766666666666667,3.7430554529031124
5384,2019-05-18 01:00:00,6.966666666666666,3.8124998907248187
5385,2019-05-18 02:00:00,7.733333333333333,3.4861110548178362
5386,2019-05-18 03:00:00,8.016666666666667,2.6180555323759718
5387,2019-05-18 04:00:00,8.141666666666666,2.5555555125077567
5388,2019-05-18 05:00:00,8.041666666666666,2.854166636864345
5389,2019-05-18 06:00:00,8.1,2.958333313465119
5390,2019-05-18 07:00:00,8.233333333333333,3.0208333233992266
5391,2019-05-18 10:00:00,7.709999999999999,3.395833333333334
5392,2019-05-18 11:00:00,7.6,3.583333353201549
5393,2019-05-18 12:00:00,7.63,3.5064102869767413
5394,2019-05-18 13:00:00,7.470000000000001,3.6041666666666665
5395,2019-05-18 14:00:00,6.7,4.013888915379842
5396,2019-05-18 15:00:00,6.4399999999999995,4.15277777115504
5397,2019-05-18 16:00:00,6.4,4.019230769230769
5398,2019-05-18 17:00:00,6.4,3.8472222089767456
5399,2019-05-18 18:00:00,6.460000000000001,3.685897423670842
5400,2019-05-18 19:00:00,6.05,3.8611110746860504
5401,2019-05-18 20:00:00,6.081818181818182,4.048611104488373
5402,2019-05-18 21:00:00,6.0,4.0208333532015486
5403,2019-05-18 22:00:00,5.808333333333334,4.131944477558136
5404,2019-05-18 23:00:00,5.808333333333334,4.429487210053664
5405,2019-05-19 00:00:00,5.7250000000000005,4.71527777115504
5406,2019-05-19 01:00:00,5.675,4.743589713023259
5407,2019-05-19 02:00:00,5.608333333333333,4.557692326032198
5408,2019-05-19 03:00:00,5.591666666666666,4.27777777115504
5409,2019-05-19 04:00:00,5.491666666666666,4.375
5410,2019-05-19 05:00:00,5.366666666666666,4.333333308880146
5411,2019-05-19 06:00:00,5.216666666666667,4.320512808286226
5412,2019-05-19 07:00:00,5.125,4.801281965695894
5413,2019-05-19 08:00:00,5.216666666666666,5.224358907112708
5414,2019-05-19 09:00:00,5.708333333333333,5.42307683137747
5415,2019-05-19 10:00:00,5.841666666666668,5.557692179313073
5416,2019-05-19 11:00:00,5.8999999999999995,5.519230604171753
5417,2019-05-19 12:00:00,6.041666666666667,5.929486989974976
5418,2019-05-19 13:00:00,6.2749999999999995,6.846153571055486
